LIMIT_BAL,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,GENDER,QUALIFICATION,MARRIED,defaulter,Id
,26,-2.0,-2.0,,-2.0,-2.0,-2.0,62364.0,30165.0,106030.0,33694,49354.0,44744,30336.0,107382.0,33850.0,49587.0,47222,57258.0,FEMALE,2,2.0,0,10313
30000.0,29,2.0,2.0,2.0,2.0,2.0,2.0,13257.0,14046.0,13523.0,14498,14123.0,15184,1300.0,0.0,1200.0,0.0,1300,0.0,FEMALE,3,2.0,1,10314
80000.0,20,-1.0,-1.0,0.0,,-1.0,-1.0,,6687.0,4356.0,3450,4318.0,0,6687.0,1000.0,0.0,4318.0,0,254.0,FEMALE,1,,0,10315
,24,0.0,,0.0,0.0,0.0,0.0,28978.0,25271.0,19917.0,22659,16114.0,15587,5029.0,12000.0,12659.0,10000.0,9000,9000.0,FEMALE,2,2.0,0,10316
,22,0.0,0.0,0.0,0.0,0.0,0.0,58502.0,57846.0,50663.0,45515,42599.0,38559,3043.0,2018.0,2033.0,2016.0,2010,2010.0,FEMALE,2,1.0,0,10317
50000.0,50,0.0,0.0,-2.0,-2.0,-2.0,-2.0,25925.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,MALE,2,2.0,0,10318
210000.0,27,0.0,0.0,0.0,0.0,0.0,0.0,7788.0,8801.0,9825.0,10838,12652.0,13060,1149.0,1173.0,1186.0,2000.0,1000,1000.0,FEMALE,2,1.0,0,10319
260000.0,37,-2.0,-2.0,-2.0,,-2.0,-2.0,3439.0,,256.0,274,,766,10127.0,258.0,274.0,388.0,766,1185.0,FEMALE,2,1.0,0,10320
160000.0,36,0.0,0.0,2.0,0.0,0.0,0.0,45966.0,48783.0,47681.0,46039,,46683,3900.0,0.0,1742.0,1900.0,1703,3612.0,FEMALE,2,1.0,0,10321
250000.0,37,0.0,0.0,0.0,0.0,0.0,0.0,212954.0,215928.0,221963.0,224949,229577.0,234221,8000.0,9510.0,8160.0,8364.0,8493,8625.0,FEMALE,2,1.0,0,10322
360000.0,37,1.0,-1.0,-1.0,0.0,0.0,0.0,-507.0,751.0,15369.0,7845,6786.0,0,1502.0,15369.0,200.0,0.0,0,0.0,FEMALE,3,2.0,0,10323
50000.0,28,0.0,0.0,-1.0,0.0,0.0,-1.0,,,2174.0,3479,3006.0,810,1200.0,2500.0,3000.0,1000.0,900,48578.0,FEMALE,1,2.0,0,10324
50000.0,42,-1.0,-1.0,,-1.0,,,1261.0,1261.0,1261.0,1261,1261.0,1261,1261.0,1261.0,,1261.0,1261,1261.0,MALE,2,1.0,0,10325
200000.0,29,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,33188.0,10293.0,55615.0,37643,47437.0,38640,,73912.0,37858.0,47675.0,38834,49403.0,MALE,1,,0,10326
230000.0,36,0.0,0.0,-1.0,2.0,-1.0,,,0.0,150.0,150,921.0,771,0.0,150.0,0.0,921.0,0,51362.0,FEMALE,2,1.0,0,10327
120000.0,25,-2.0,,-2.0,-2.0,-2.0,-2.0,,136.0,0.0,0,0.0,0,136.0,0.0,0.0,0.0,0,0.0,FEMALE,2,1.0,0,10328
50000.0,28,0.0,0.0,0.0,0.0,-2.0,-2.0,33428.0,34385.0,35796.0,-229,-229.0,-229,1800.0,2100.0,0.0,0.0,0,0.0,FEMALE,2,2.0,1,10329
110000.0,25,,0.0,0.0,0.0,0.0,0.0,83914.0,85064.0,78997.0,71276,68385.0,62475,4022.0,3300.0,2000.0,3000.0,2500,2310.0,FEMALE,1,2.0,0,10330
230000.0,36,-2.0,-2.0,-2.0,-2.0,-2.0,,0.0,0.0,0.0,0,0.0,150,0.0,0.0,0.0,0.0,150,150.0,FEMALE,1,2.0,0,10331
,25,0.0,0.0,0.0,0.0,0.0,0.0,17849.0,15356.0,17146.0,16319,15687.0,16948,2000.0,2080.0,2000.0,600.0,1500,1000.0,FEMALE,1,2.0,0,10332
360000.0,32,-1.0,-1.0,-1.0,-1.0,-2.0,-1.0,2010.0,2936.0,640.0,0,0.0,4750,2936.0,640.0,0.0,0.0,4750,1470.0,MALE,1,2.0,0,10333
500000.0,40,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2450.0,11833.0,22963.0,7086,5453.0,1486,11833.0,22963.0,7086.0,0.0,1486,7570.0,MALE,1,,0,10334
30000.0,41,0.0,0.0,0.0,0.0,0.0,2.0,24217.0,24216.0,25254.0,27099,30297.0,28817,2000.0,3000.0,3000.0,5000.0,0,1500.0,FEMALE,3,2.0,0,10335
80000.0,23,-1.0,,-1.0,-1.0,-1.0,-1.0,416.0,416.0,416.0,416,416.0,416,,416.0,416.0,416.0,416,416.0,MALE,2,,0,10336
140000.0,32,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,316.0,13816.0,316,316.0,316,316.0,13816.0,316.0,316.0,316,316.0,FEMALE,2,2.0,0,10337
200000.0,55,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0,283.0,,6309.0,385,0.0,0,5361.0,6309.0,385.0,0.0,0,,FEMALE,1,1.0,0,10338
260000.0,51,0.0,0.0,0.0,0.0,0.0,0.0,212197.0,212185.0,212584.0,213851,215362.0,214879,7534.0,8201.0,7633.0,7436.0,7879,8727.0,MALE,2,1.0,0,10339
110000.0,47,-2.0,-1.0,0.0,0.0,0.0,0.0,1495.0,83590.0,82293.0,78622,78430.0,78120,86367.0,2846.0,,2838.0,2808,2740.0,FEMALE,2,1.0,0,10340
500000.0,27,-1.0,0.0,0.0,0.0,0.0,0.0,14217.0,33651.0,33134.0,34571,36003.0,37416,20000.0,18000.0,20000.0,20000.0,20007,20007.0,FEMALE,1,2.0,0,10341
140000.0,44,0.0,0.0,0.0,0.0,0.0,0.0,127939.0,100372.0,84587.0,65589,69117.0,65911,5059.0,14659.0,5000.0,8000.0,5000,10000.0,MALE,2,1.0,0,10342
70000.0,24,2.0,0.0,0.0,0.0,0.0,0.0,76062.0,73367.0,70935.0,52943,50971.0,50681,3000.0,3500.0,5450.0,5900.0,3100,2650.0,FEMALE,2,1.0,1,10343
480000.0,49,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14638.0,11940.0,12318.0,6295,5284.0,6220,11956.0,12331.0,6295.0,5284.0,6220,9104.0,FEMALE,1,1.0,0,10344
340000.0,44,0.0,,0.0,0.0,0.0,0.0,68288.0,70573.0,69808.0,66670,63277.0,62027,15000.0,13500.0,13000.0,13000.0,13000,13000.0,FEMALE,1,2.0,0,10345
60000.0,33,0.0,0.0,,-1.0,0.0,0.0,42174.0,40510.0,20513.0,22123,17094.0,18668,3090.0,10709.0,22154.0,1000.0,2000,700.0,FEMALE,2,2.0,0,10346
40000.0,23,2.0,2.0,2.0,0.0,0.0,0.0,8160.0,9197.0,9895.0,11420,12723.0,14360,1327.0,1000.0,,1500.0,2000,0.0,FEMALE,2,,1,10347
180000.0,24,0.0,0.0,0.0,0.0,0.0,0.0,130780.0,121531.0,112378.0,93411,95559.0,94356,4700.0,4500.0,3300.0,3600.0,3900,3500.0,FEMALE,1,2.0,0,10348
,36,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,1012,0.0,0,0.0,0.0,1012.0,0.0,0,492.0,MALE,1,1.0,0,10349
170000.0,36,-1.0,,-1.0,-1.0,-1.0,-1.0,1837.0,1328.0,321.0,0,3857.0,0,1328.0,324.0,0.0,3857.0,0,253.0,FEMALE,2,1.0,0,10350
90000.0,26,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,17018.0,3692.0,5037.0,5899,4129.0,17246,3692.0,5037.0,5899.0,4129.0,17246,4221.0,FEMALE,1,2.0,0,10351
330000.0,50,-1.0,-1.0,-2.0,-2.0,-2.0,-1.0,2064.0,0.0,0.0,0,0.0,324,0.0,0.0,0.0,0.0,324,0.0,FEMALE,3,1.0,0,10352
180000.0,35,-1.0,-1.0,-1.0,-1.0,-1.0,,3490.0,0.0,1112.0,10383,1980.0,2672,0.0,1112.0,10383.0,1980.0,2672,2197.0,FEMALE,2,1.0,0,10353
200000.0,38,2.0,0.0,0.0,0.0,0.0,0.0,194281.0,188638.0,190824.0,133233,115882.0,117534,7332.0,5818.0,4451.0,4472.0,3850,3602.0,MALE,1,1.0,0,10354
360000.0,31,0.0,-1.0,-1.0,-1.0,-1.0,,14409.0,3540.0,500.0,500,0.0,1191,3540.0,500.0,500.0,0.0,1191,0.0,MALE,1,,0,10355
50000.0,28,0.0,0.0,0.0,0.0,0.0,0.0,40491.0,41522.0,42725.0,40802,42422.0,47912,2003.0,2206.0,3000.0,3000.0,8000,0.0,FEMALE,2,1.0,0,10356
60000.0,24,0.0,0.0,0.0,0.0,0.0,0.0,29832.0,,15069.0,15761,5879.0,-2879,,1308.0,1000.0,118.0,1329,41378.0,FEMALE,2,2.0,0,10357
50000.0,34,2.0,2.0,2.0,2.0,2.0,2.0,46364.0,47429.0,46345.0,49231,,46774,2100.0,0.0,3600.0,,0,3285.0,FEMALE,3,1.0,1,10358
200000.0,41,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,5283.0,1863.0,9323,,1619,5286.0,1863.0,9323.0,1612.0,2054,5808.0,FEMALE,3,1.0,0,10359
40000.0,32,0.0,0.0,0.0,0.0,0.0,0.0,39940.0,40581.0,40543.0,39943,38895.0,37726,2000.0,2000.0,2000.0,1400.0,1300,2000.0,FEMALE,2,1.0,0,10360
30000.0,25,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,8432.0,,557.0,1299,600.0,450,25460.0,1000.0,1306.0,600.0,0,11961.0,FEMALE,3,2.0,0,10361
260000.0,30,2.0,2.0,2.0,2.0,,2.0,128352.0,131768.0,128251.0,142480,145630.0,150147,7000.0,0.0,18000.0,7000.0,7000,5500.0,MALE,1,2.0,0,10362
260000.0,37,-2.0,-1.0,-1.0,-2.0,,-2.0,622.0,3074.0,0.0,688,2605.0,377,3084.0,691.0,0.0,2613.0,378,693.0,FEMALE,1,1.0,0,10363
50000.0,34,1.0,2.0,2.0,,0.0,0.0,20091.0,20175.0,22718.0,22057,23044.0,24990,700.0,3200.0,,1500.0,2340,924.0,FEMALE,1,2.0,1,10364
100000.0,51,0.0,0.0,0.0,0.0,5.0,4.0,37082.0,46041.0,59526.0,72823,71105.0,69424,10000.0,15000.0,15000.0,0.0,0,0.0,MALE,3,1.0,1,10365
50000.0,41,0.0,0.0,0.0,0.0,0.0,0.0,49782.0,50741.0,48468.0,39203,28913.0,26636,1816.0,1753.0,1433.0,990.0,967,1071.0,MALE,3,1.0,0,10366
80000.0,37,0.0,0.0,0.0,0.0,0.0,0.0,46401.0,39456.0,30712.0,29629,28241.0,28030,1560.0,1421.0,1001.0,1000.0,1008,964.0,FEMALE,2,1.0,0,10367
50000.0,22,0.0,0.0,0.0,0.0,0.0,0.0,40544.0,41098.0,28383.0,28937,29119.0,29334,2000.0,,1432.0,1004.0,1035,1178.0,FEMALE,2,1.0,0,10368
80000.0,19,0.0,0.0,0.0,0.0,-2.0,-2.0,17087.0,,16361.0,0,0.0,0,1500.0,1049.0,0.0,0.0,0,0.0,FEMALE,2,1.0,0,10369
410000.0,43,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5135.0,2916.0,13379.0,5165,,3089,2916.0,13379.0,5180.0,5851.0,3089,6271.0,MALE,2,1.0,0,10370
90000.0,40,0.0,0.0,,0.0,0.0,0.0,14028.0,11732.0,9940.0,11264,12774.0,13038,3090.0,1176.0,1500.0,2000.0,609,478.0,FEMALE,3,1.0,0,10371
360000.0,32,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2500.0,0.0,0.0,0,0.0,0,0.0,,0.0,0.0,0,0.0,FEMALE,2,2.0,0,10372
30000.0,23,,0.0,0.0,0.0,0.0,-1.0,,27594.0,29717.0,28812,28762.0,10404,3000.0,2595.0,1200.0,1020.0,10404,51000.0,FEMALE,3,2.0,1,10373
120000.0,58,0.0,0.0,0.0,0.0,0.0,0.0,118709.0,120580.0,118684.0,88557,91124.0,88094,,5007.0,4000.0,4003.0,4003,4000.0,MALE,2,1.0,1,10374
310000.0,33,0.0,0.0,0.0,0.0,0.0,-1.0,53340.0,85711.0,69195.0,59169,12056.0,10032,69220.0,3095.0,5000.0,2000.0,10058,23219.0,MALE,1,2.0,0,10375
490000.0,27,0.0,0.0,,0.0,0.0,0.0,422483.0,430538.0,392670.0,390031,396687.0,404885,15358.0,15049.0,14500.0,14000.0,15021,10664.0,MALE,1,2.0,0,10376
,38,0.0,0.0,2.0,0.0,0.0,0.0,2602.0,12150.0,11670.0,12167,2210.0,2406,10000.0,0.0,1036.0,79.0,232,110.0,MALE,3,1.0,1,10377
50000.0,54,0.0,0.0,,0.0,0.0,0.0,75804.0,76799.0,78692.0,79543,19738.0,19759,2785.0,3068.0,2309.0,694.0,716,808.0,MALE,3,2.0,0,10378
100000.0,60,0.0,,0.0,0.0,0.0,0.0,96821.0,98389.0,97831.0,93937,78063.0,79707,3589.0,3656.0,3677.0,2763.0,2787,2881.0,FEMALE,3,1.0,0,10379
260000.0,27,,-1.0,-1.0,-1.0,-1.0,-1.0,326.0,326.0,326.0,326,476.0,326,326.0,326.0,326.0,476.0,326,326.0,MALE,2,2.0,0,10380
220000.0,34,0.0,0.0,,0.0,0.0,0.0,41352.0,43757.0,,47543,48489.0,49506,3100.0,3269.0,,1736.0,1799,1964.0,FEMALE,2,1.0,0,10381
260000.0,29,-2.0,-2.0,-2.0,-2.0,-2.0,,-7.0,-7.0,-7.0,1544,-43.0,-43,0.0,0.0,1551.0,0.0,0,0.0,MALE,1,2.0,0,10382
50000.0,50,0.0,,0.0,0.0,0.0,0.0,10929.0,13262.0,,14555,14860.0,15155,2526.0,1237.0,519.0,538.0,541,560.0,FEMALE,2,1.0,0,10383
70000.0,22,0.0,0.0,0.0,0.0,0.0,0.0,19508.0,19633.0,19685.0,18887,19073.0,20208,2000.0,2000.0,1000.0,2000.0,3003,3007.0,FEMALE,2,2.0,0,10384
100000.0,25,-1.0,0.0,0.0,-1.0,-1.0,-1.0,103728.0,104908.0,65800.0,18300,33336.0,31558,3184.0,3000.0,18300.0,33336.0,984,63000.0,MALE,3,2.0,1,10385
20000.0,24,0.0,,0.0,0.0,0.0,0.0,,18886.0,19551.0,18964,19676.0,20116,1700.0,1300.0,662.0,1000.0,747,602.0,FEMALE,1,2.0,0,10386
150000.0,29,-1.0,-1.0,2.0,0.0,-1.0,-1.0,8839.0,18814.0,14776.0,15582,7722.0,10156,11394.0,,13000.0,7722.0,11000,21191.0,MALE,2,,0,10387
120000.0,43,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,FEMALE,2,1.0,1,10388
220000.0,42,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,,37068.0,,9884,4090.0,6108,37092.0,10071.0,9884.0,4090.0,6108,19933.0,MALE,1,1.0,0,10389
200000.0,34,0.0,0.0,0.0,0.0,0.0,0.0,7677.0,14704.0,8000.0,10285,16285.0,4815,7240.0,2000.0,2285.0,6000.0,1500,0.0,FEMALE,2,1.0,0,10390
200000.0,31,1.0,-1.0,-1.0,0.0,-1.0,-1.0,-5.0,3465.0,3191.0,1873,90687.0,4577,3470.0,3191.0,0.0,90729.0,0,6266.0,MALE,1,2.0,0,10391
90000.0,28,-1.0,,-1.0,-1.0,-1.0,-1.0,1166.0,,930.0,930,2250.0,930,1918.0,1194.0,930.0,2250.0,930,930.0,MALE,1,2.0,0,10392
30000.0,23,0.0,0.0,-2.0,-1.0,0.0,0.0,4443.0,370.0,380.0,590,7704.0,20204,430.0,400.0,601.0,7504.0,15005,5674.0,MALE,3,,0,10393
280000.0,27,-1.0,-1.0,0.0,,0.0,-1.0,6564.0,1333.0,21064.0,19969,578.0,35152,1334.0,21003.0,,12.0,35152,892.0,MALE,1,2.0,0,10394
20000.0,28,1.0,2.0,2.0,2.0,0.0,0.0,15764.0,15718.0,17164.0,16594,18158.0,19554,,2000.0,0.0,2000.0,1700,0.0,MALE,2,2.0,0,10395
50000.0,24,0.0,0.0,-1.0,-1.0,-1.0,-1.0,7439.0,8280.0,3403.0,1999,500.0,0,1028.0,,2005.0,501.0,0,0.0,FEMALE,2,1.0,1,10396
120000.0,48,-2.0,,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0,,0,0.0,0.0,,0.0,0,0.0,FEMALE,3,1.0,0,10397
,28,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,300.0,340.0,-120.0,420,460.0,460,500.0,0.0,1000.0,500.0,460,610.0,FEMALE,2,2.0,0,10398
100000.0,25,0.0,0.0,-2.0,-2.0,-2.0,-1.0,9614.0,0.0,0.0,0,0.0,16708,0.0,0.0,0.0,0.0,16708,2000.0,FEMALE,2,2.0,0,10399
,44,1.0,-1.0,0.0,0.0,0.0,0.0,-3309.0,,167125.0,139784,142662.0,145725,184212.0,5482.0,3493.0,3590.0,3815,3876.0,FEMALE,1,2.0,0,10400
30000.0,25,6.0,5.0,4.0,3.0,2.0,0.0,,32391.0,31624.0,30683,29215.0,29900,0.0,8.0,0.0,0.0,1015,1000.0,MALE,2,2.0,1,10401
100000.0,39,0.0,,0.0,0.0,0.0,0.0,96509.0,97042.0,98054.0,92466,67337.0,67093,4500.0,5000.0,4000.0,5000.0,3000,4000.0,FEMALE,2,2.0,0,10402
20000.0,29,0.0,0.0,0.0,0.0,0.0,,16320.0,,15491.0,16299,16428.0,0,1238.0,1392.0,1200.0,329.0,0,0.0,MALE,2,2.0,0,10403
20000.0,29,0.0,0.0,0.0,0.0,0.0,0.0,8723.0,10265.0,12086.0,13180,13660.0,14288,2000.0,2000.0,1600.0,1000.0,1000,1000.0,MALE,2,2.0,0,10404
50000.0,35,0.0,0.0,0.0,0.0,0.0,-2.0,29969.0,17791.0,12592.0,5022,780.0,390,1281.0,,1009.0,10000.0,0,17458.0,FEMALE,2,1.0,0,10405
50000.0,45,1.0,4.0,3.0,2.0,2.0,2.0,10024.0,9723.0,9427.0,9075,10037.0,12503,0.0,0.0,0.0,1000.0,0,264.0,FEMALE,2,2.0,0,10406
180000.0,39,0.0,0.0,-1.0,-1.0,-2.0,-2.0,2875.0,0.0,2125.0,0,0.0,0,0.0,2125.0,0.0,0.0,0,0.0,FEMALE,2,2.0,0,10407
100000.0,43,-1.0,,2.0,0.0,0.0,-1.0,5291.0,5045.0,3336.0,1863,390.0,930,0.0,0.0,0.0,0.0,930,0.0,FEMALE,2,1.0,1,10408
150000.0,30,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,0.0,0,0.0,FEMALE,1,2.0,0,10409
50000.0,42,0.0,,,0.0,0.0,0.0,,23244.0,20791.0,22104,22237.0,22703,1324.0,1351.0,,797.0,825,1030.0,FEMALE,3,1.0,0,10410
150000.0,38,-1.0,-1.0,-1.0,-1.0,0.0,0.0,390.0,390.0,390.0,15080,780.0,0,390.0,390.0,15080.0,0.0,0,0.0,MALE,1,1.0,0,10411
140000.0,34,0.0,0.0,0.0,0.0,,0.0,136431.0,135134.0,139178.0,139900,109665.0,108129,4849.0,,6120.0,4015.0,4042,4057.0,FEMALE,1,1.0,1,10412
130000.0,53,3.0,,2.0,0.0,0.0,0.0,131139.0,132596.0,127906.0,86109,81941.0,84545,6000.0,0.0,,4000.0,5000,3300.0,MALE,3,1.0,0,10413
410000.0,45,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-1.0,1733.0,-2506.0,-2506,-2506.0,-2506,1734.0,2506.0,0.0,0.0,0,0.0,FEMALE,1,1.0,0,10414
50000.0,34,1.0,2.0,0.0,0.0,0.0,0.0,51210.0,47140.0,48478.0,48173,21134.0,20403,0.0,3518.0,3000.0,2352.0,2000,2000.0,MALE,2,2.0,0,10415
290000.0,31,0.0,0.0,0.0,0.0,0.0,0.0,305781.0,310403.0,315048.0,314085,317631.0,315820,12012.0,12012.0,12012.0,,11088,12031.0,FEMALE,2,2.0,0,10416
210000.0,28,0.0,0.0,0.0,0.0,0.0,0.0,26847.0,26883.0,27180.0,27035,27390.0,28045,1500.0,1500.0,1000.0,1500.0,2000,1000.0,FEMALE,2,2.0,0,10417
100000.0,34,0.0,0.0,-2.0,,-2.0,-2.0,29109.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,47970.0,MALE,1,2.0,0,10418
30000.0,48,1.0,2.0,2.0,2.0,2.0,2.0,27882.0,28937.0,30128.0,30548,31326.0,30688,1800.0,1980.0,1200.0,1400.0,0,800.0,FEMALE,2,1.0,1,10419
,35,-1.0,0.0,-1.0,-1.0,0.0,-1.0,3697.0,3600.0,1354.0,5322,5103.0,2077,1000.0,,5322.0,6.0,2386,9085.0,FEMALE,2,1.0,0,10420
200000.0,29,1.0,2.0,0.0,0.0,0.0,0.0,199417.0,188778.0,195335.0,194775,197105.0,204122,0.0,8278.0,4100.0,180000.0,202317,0.0,MALE,1,1.0,0,10421
130000.0,35,2.0,2.0,2.0,2.0,2.0,2.0,,30776.0,33071.0,32336,34186.0,34588,2500.0,3000.0,0.0,2600.0,1000,1500.0,FEMALE,2,1.0,1,10422
500000.0,34,-1.0,-1.0,-1.0,-1.0,0.0,0.0,,5739.0,5578.0,57722,55468.0,55026,6081.0,5588.0,58476.0,1910.0,1974,2254.0,FEMALE,5,1.0,0,10423
50000.0,25,0.0,0.0,0.0,0.0,0.0,0.0,49959.0,47675.0,,46192,45272.0,46230,2100.0,,,1600.0,2000,1900.0,FEMALE,1,2.0,0,10424
130000.0,29,0.0,0.0,0.0,0.0,-2.0,-2.0,126834.0,128882.0,15621.0,0,0.0,0,5802.0,1000.0,0.0,0.0,0,0.0,FEMALE,2,2.0,0,10425
100000.0,26,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,4586.0,2476.0,7845,13164.0,671,4586.0,2863.0,7845.0,7000.0,671,671.0,MALE,2,2.0,0,10426
90000.0,36,1.0,-2.0,,-1.0,0.0,0.0,0.0,,0.0,873,873.0,0,0.0,0.0,873.0,0.0,0,0.0,FEMALE,3,1.0,0,10427
20000.0,34,0.0,0.0,0.0,0.0,,0.0,19792.0,19995.0,20269.0,18268,19478.0,19885,1339.0,1500.0,1290.0,1500.0,704,882.0,FEMALE,3,1.0,0,10428
260000.0,39,0.0,0.0,0.0,0.0,0.0,0.0,128602.0,118109.0,21557.0,23186,14117.0,15797,3203.0,6015.0,5055.0,2011.0,4078,4522.0,MALE,2,1.0,0,10429
290000.0,58,0.0,,0.0,0.0,0.0,0.0,281967.0,288456.0,296084.0,218399,200461.0,204637,10492.0,12447.0,,6761.0,6983,5980.0,MALE,3,1.0,0,10430
20000.0,28,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-300.0,-690.0,-1080.0,-1470,-1860.0,-2250,0.0,0.0,0.0,0.0,0,4000.0,MALE,2,2.0,0,10431
50000.0,25,0.0,,0.0,0.0,0.0,0.0,46521.0,47597.0,48799.0,41286,16764.0,16960,2150.0,2352.0,,717.0,585,589.0,MALE,2,2.0,0,10432
170000.0,35,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,1000.0,1000.0,3000.0,1000,1000.0,1500,1000.0,3000.0,0.0,1000.0,1500,,FEMALE,1,1.0,0,10433
,22,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9514.0,14961.0,3337.0,1012,4944.0,1016,15046.0,3367.0,1020.0,5392.0,1016,0.0,MALE,2,2.0,0,10434
210000.0,23,-1.0,-1.0,0.0,0.0,0.0,0.0,461.0,6472.0,83589.0,73689,64854.0,66124,13966.0,80000.0,2326.0,2272.0,3661,0.0,FEMALE,2,2.0,0,10435
20000.0,44,0.0,0.0,2.0,0.0,0.0,2.0,16070.0,19107.0,18506.0,18802,20199.0,19394,3300.0,,900.0,1700.0,0,253.0,MALE,2,1.0,0,10436
50000.0,31,-1.0,,-1.0,0.0,0.0,0.0,,801.0,11512.0,11512,8490.0,0,801.0,,0.0,0.0,0,950.0,FEMALE,2,2.0,0,10437
60000.0,27,1.0,2.0,2.0,0.0,0.0,0.0,61514.0,61748.0,58583.0,28301,29301.0,14400,1800.0,0.0,600.0,1000.0,300,28154.0,MALE,2,2.0,0,10438
160000.0,35,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,316.0,316.0,0.0,316,632.0,0,316.0,0.0,316.0,,0,316.0,FEMALE,1,1.0,0,10439
30000.0,56,0.0,0.0,0.0,0.0,0.0,0.0,22987.0,22298.0,22352.0,23221,24339.0,25943,2500.0,2000.0,,4000.0,2000,0.0,MALE,3,3.0,0,10440
340000.0,35,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,325.0,325.0,325.0,580,9664.0,29200,,325.0,580.0,9664.0,29200,5260.0,MALE,1,1.0,0,10441
450000.0,32,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,-16.0,2312.0,192,1630.0,14099,0.0,2328.0,,,14169,1122.0,MALE,1,2.0,0,10442
110000.0,40,0.0,0.0,0.0,0.0,0.0,0.0,42617.0,42229.0,42214.0,41405,40846.0,40385,1678.0,2023.0,1574.0,1375.0,1468,1649.0,MALE,2,1.0,0,10443
220000.0,27,0.0,0.0,-1.0,-1.0,-1.0,0.0,53342.0,56022.0,5806.0,5637,23054.0,10730,5000.0,5806.0,5637.0,23054.0,0,2406.0,FEMALE,1,2.0,0,10444
180000.0,24,0.0,,0.0,0.0,0.0,0.0,120583.0,97341.0,87773.0,89547,91639.0,93991,3507.0,3201.0,3200.0,3500.0,4000,3704.0,FEMALE,3,2.0,0,10445
20000.0,32,1.0,2.0,0.0,0.0,0.0,0.0,19844.0,19238.0,20205.0,19588,20037.0,19880,0.0,1302.0,685.0,748.0,697,690.0,MALE,3,2.0,0,10446
230000.0,43,-1.0,-1.0,-1.0,-1.0,-1.0,,1424.0,6534.0,3733.0,1443,1443.0,1435,6553.0,3756.0,1443.0,1443.0,1435,2965.0,FEMALE,3,1.0,0,10447
50000.0,54,1.0,2.0,0.0,0.0,0.0,0.0,48153.0,46885.0,27168.0,27585,27910.0,27380,0.0,1400.0,1200.0,1500.0,1000,1500.0,MALE,2,2.0,0,10448
30000.0,44,0.0,0.0,2.0,0.0,0.0,-1.0,27742.0,31130.0,29105.0,58840,28840.0,1319,4600.0,0.0,1060.0,1091.0,1319,565.0,MALE,3,2.0,0,10449
400000.0,24,0.0,0.0,0.0,0.0,0.0,0.0,176294.0,,89128.0,39276,23440.0,59922,44776.0,1502.0,2026.0,1015.0,52100,5101.0,FEMALE,2,1.0,0,10450
150000.0,41,1.0,,2.0,-1.0,-1.0,2.0,27270.0,24600.0,0.0,10195,24232.0,22000,0.0,0.0,,24232.0,0,0.0,FEMALE,1,1.0,1,10451
200000.0,38,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,3135.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,FEMALE,1,1.0,0,10452
50000.0,39,0.0,0.0,0.0,0.0,0.0,2.0,47990.0,43288.0,44569.0,47291,50398.0,23675,1997.0,2278.0,4000.0,4000.0,0,0.0,MALE,2,2.0,0,10453
360000.0,40,0.0,0.0,0.0,0.0,0.0,0.0,174857.0,179851.0,186961.0,201703,189455.0,194373,10000.0,10005.0,20117.0,15018.0,10027,20057.0,FEMALE,1,1.0,0,10454
